state,cause,year,fires,acres,median_size
AR,Children,1998,27,109.0,1.0
AR,Children,1999,30,48.0,1.0
AR,Children,2000,24,170.5,1.0
AR,Children,2001,22,73.0,1.0
AR,Children,2002,15,163.0,2.0
AR,Children,2003,17,64.1,2.0
AR,Children,2004,14,84.0,3.0
AR,Children,2005,37,193.0,1.0
AR,Children,2006,40,296.0,2.0
AR,Children,2007,9,121.0,3.0
AR,Children,2008,9,33.0,2.0
AR,Children,2009,11,50.0,2.0
AR,Children,2010,23,109.0,2.0
AR,Children,2011,31,108.0,2.0
AR,Children,2012,27,329.0,2.0
AR,Children,2014,15,380.0,2.0
AR,Children,2015,14,348.0,3.0
AR,Debris Burning,1992,16,204.89999999999998,5.0
AR,Debris Burning,1993,11,86.89999999999999,4.0
AR,Debris Burning,1994,16,182.5,6.5
AR,Debris Burning,1995,16,267.6,2.5
AR,Debris Burning,1996,34,838.5,4.5
AR,Debris Burning,1997,302,2563.5,3.0
AR,Debris Burning,1998,275,2970.4,3.0
AR,Debris Burning,1999,604,4367.6,2.0
AR,Debris Burning,2000,520,5425.099999999999,3.0
AR,Debris Burning,2001,426,5249.5,3.0
AR,Debris Burning,2002,306,2690.8,3.0
AR,Debris Burning,2003,624,6580.3,3.0
AR,Debris Burning,2004,531,6817.9000000000015,4.0
AR,Debris Burning,2005,712,6569.9,3.0
AR,Debris Burning,2006,827,10932.8,3.0
AR,Debris Burning,2007,437,5221.92,3.0
AR,Debris Burning,2008,318,3188.5,2.0
AR,Debris Burning,2009,466,6233.7,5.0
AR,Debris Burning,2010,877,10244.31,3.0
AR,Debris Burning,2011,745,11368.650000000001,3.0
AR,Debris Burning,2012,582,7030.1,3.0
AR,Debris Burning,2013,9,70.19,3.0
AR,Debris Burning,2014,655,7757.5,4.0
AR,Debris Burning,2015,827,11283.220000000001,4.0
AR,Equipment Use,1992,5,2.8000000000000003,0.1
AR,Equipment Use,1993,1,0.1,0.1
AR,Equipment Use,1994,3,24.6,9.5
AR,Equipment Use,1995,2,0.7,0.35
AR,Equipment Use,1996,4,260.1,3.5
AR,Equipment Use,1997,70,417.3,1.5
AR,Equipment Use,1998,87,666.2,2.0
AR,Equipment Use,1999,174,1608.9,2.0
AR,Equipment Use,2000,181,1444.5,2.0
AR,Equipment Use,2001,70,350.0,2.0
AR,Equipment Use,2002,52,374.9,2.0
AR,Equipment Use,2003,93,1084.6,2.0
AR,Equipment Use,2004,89,440.81,2.0
AR,Equipment Use,2005,170,2256.5499999999997,3.0
AR,Equipment Use,2006,169,2426.9,2.0
AR,Equipment Use,2007,106,858.1,2.0
AR,Equipment Use,2008,65,413.2,2.0
AR,Equipment Use,2009,57,328.8,2.0
AR,Equipment Use,2010,188,2099.71,2.0
AR,Equipment Use,2011,198,2788.09,3.0
AR,Equipment Use,2012,233,3765.8,3.0
AR,Equipment Use,2013,11,30.480000000000004,0.85
AR,Equipment Use,2014,72,929.1,3.0
AR,Equipment Use,2015,139,1111.49,2.0
AR,Fireworks,2000,2,16.0,8.0
AR,Fireworks,2006,2,0.2,0.1
AR,Fireworks,2012,3,5.6,0.5
AR,Fireworks,2013,1,0.3,0.3
AR,Fireworks,2015,1,0.2,0.2
AR,Lightning,1992,8,66.8,3.75
AR,Lightning,1993,6,57.1,0.75
AR,Lightning,1994,12,62.2,1.5
AR,Lightning,1995,13,216.3,1.0
AR,Lightning,1996,24,177.29999999999998,2.5
AR,Lightning,1997,38,299.5,5.0
AR,Lightning,1998,100,1601.7,3.5
AR,Lightning,1999,120,967.5,2.0
AR,Lightning,2000,185,2851.0,3.0
AR,Lightning,2001,86,910.9,5.0
AR,Lightning,2002,33,448.3,5.0
AR,Lightning,2003,47,505.45,2.0
AR,Lightning,2004,11,898.1,7.0
AR,Lightning,2005,134,2639.90001,4.0
AR,Lightning,2006,214,21361.11,5.0
AR,Lightning,2007,46,4370.2,4.95
AR,Lightning,2008,69,1233.25,9.0
AR,Lightning,2009,18,160.5,3.0
AR,Lightning,2010,100,1975.1,3.0
AR,Lightning,2011,375,9841.53,4.0
AR,Lightning,2012,396,9626.660000000002,3.0
AR,Lightning,2013,11,497.20000000000005,14.0
AR,Lightning,2014,18,776.3000000000001,2.0
AR,Lightning,2015,23,181.7,3.3
AR,Miscellaneous,1992,10,68.30000000000001,3.5
AR,Miscellaneous,1993,12,46.699999999999996,2.65
AR,Miscellaneous,1994,14,105.79999999999998,0.65
AR,Miscellaneous,1995,25,192.79999999999998,3.0
AR,Miscellaneous,1996,28,1379.1,3.0
AR,Miscellaneous,1997,79,562.4,2.0
AR,Miscellaneous,1998,166,1268.8,2.0
AR,Miscellaneous,1999,323,3646.7,2.0
AR,Miscellaneous,2000,328,4279.0,3.0
AR,Miscellaneous,2001,122,865.4,2.0
AR,Miscellaneous,2002,141,1974.9,3.0
AR,Miscellaneous,2003,243,5527.27,2.0
AR,Miscellaneous,2004,144,1368.6,3.0
AR,Miscellaneous,2005,257,4368.530000000001,2.0
AR,Miscellaneous,2006,301,5930.150000000001,3.0
AR,Miscellaneous,2007,148,1518.6000000000004,2.0
AR,Miscellaneous,2008,109,833.54,2.0
AR,Miscellaneous,2009,108,1070.69,2.0
AR,Miscellaneous,2010,298,5854.9400000000005,2.5
AR,Miscellaneous,2011,508,7181.670000000016,1.0
AR,Miscellaneous,2012,441,5923.55,2.0
AR,Miscellaneous,2013,14,502.56000000000006,1.25
AR,Miscellaneous,2014,171,2299.3,2.0
AR,Miscellaneous,2015,198,1445.4299999999998,2.0
AR,Missing/Undefined,2003,2,141.0,70.5
AR,Missing/Undefined,2004,1,3.0,3.0
AR,Missing/Undefined,2005,2,3085.0,1542.5
AR,Missing/Undefined,2006,3,49.7,9.0
AR,Missing/Undefined,2007,2,30.8,15.4
AR,Missing/Undefined,2008,13,399.1,1.0
AR,Missing/Undefined,2009,1,15.0,15.0
AR,Missing/Undefined,2010,4,49.2,4.5
AR,Missing/Undefined,2011,8,1392.7,28.5
AR,Missing/Undefined,2012,19,316.5,5.0
AR,Missing/Undefined,2013,769,10717.7,3.0
AR,Missing/Undefined,2014,11,1470.6,9.0
AR,Missing/Undefined,2015,16,319.9,1.0
AR,Powerline,1996,2,0.30000000000000004,0.15000000000000002
AR,Powerline,2011,1,0.5,0.5
AR,Powerline,2013,2,0.2,0.1
AR,Powerline,2014,3,9.0,2.0
AR,Railroad,1995,1,0.5,0.5
AR,Railroad,1996,1,0.5,0.5
AR,Railroad,1997,14,27.8,1.0
AR,Railroad,1998,23,157.0,1.0
AR,Railroad,1999,20,72.0,1.0
AR,Railroad,2000,17,37.0,1.0
AR,Railroad,2001,31,143.0,2.0
AR,Railroad,2002,23,222.0,2.0
AR,Railroad,2003,53,178.0,2.0
AR,Railroad,2004,19,35.0,1.0
AR,Railroad,2005,39,298.0,2.0
AR,Railroad,2006,28,420.0,2.0
AR,Railroad,2007,29,225.1,2.0
AR,Railroad,2008,10,277.0,5.5
AR,Railroad,2009,10,49.2,4.0
AR,Railroad,2010,16,36.5,1.0
AR,Railroad,2011,16,304.0,5.0
AR,Railroad,2012,11,49.0,2.0
AR,Railroad,2014,1,3.0,3.0
AR,Railroad,2015,5,5.0,1.0
AR,Smoking,1992,4,32.1,3.5
AR,Smoking,1993,3,105.5,3.1
AR,Smoking,1994,3,223.6,3.5
AR,Smoking,1995,13,25.300000000000008,0.5
AR,Smoking,1996,4,105.19999999999999,2.55
AR,Smoking,1997,20,99.1,1.0
AR,Smoking,1998,38,266.0,1.0
AR,Smoking,1999,78,533.3,2.0
AR,Smoking,2000,97,790.3000000000001,2.0
AR,Smoking,2001,16,155.9,5.0
AR,Smoking,2002,13,129.3,2.0
AR,Smoking,2003,23,279.4,3.0
AR,Smoking,2004,15,146.7,3.0
AR,Smoking,2005,28,234.8,2.0
AR,Smoking,2006,31,268.3,4.0
AR,Smoking,2007,17,503.5,2.0
AR,Smoking,2008,7,14.0,1.0
AR,Smoking,2009,5,9.0,2.0
AR,Smoking,2010,47,264.2,2.0
AR,Smoking,2011,49,493.0,2.0
AR,Smoking,2012,45,377.0,2.0
AR,Smoking,2014,14,203.0,3.0
AR,Smoking,2015,15,89.1,1.0
AR,Structure,2012,1,2.4,2.4
AZ,Arson,1992,338,2535.4999999999945,1.0
AZ,Arson,1993,459,19920.500000000007,1.0
AZ,Arson,1994,306,10259.750000000002,0.9
AZ,Arson,1995,420,12594.200000000013,1.0
AZ,Arson,1996,154,5879.000000000008,0.4
AZ,Arson,1997,171,1391.8000000000002,0.3
AZ,Arson,1998,442,2043.3999999999983,0.5
AZ,Arson,1999,162,6574.600000000007,0.4
AZ,Arson,2000,185,909.450000000002,0.2
AZ,Arson,2001,254,1567.4500000000007,0.5
AZ,Arson,2002,242,476237.69999999943,0.2
AZ,Arson,2003,117,1632.5999999999997,0.2
AZ,Arson,2004,154,411.9,0.5
AZ,Arson,2005,556,3396.5499999999984,0.5
AZ,Arson,2006,191,4782.4000000000215,0.3
AZ,Arson,2007,194,3856.7999999999956,0.2
AZ,Arson,2008,133,169.28000000000003,0.3
AZ,Arson,2009,183,2869.969999999996,0.3
AZ,Arson,2010,60,589.6500000000002,0.2
AZ,Arson,2011,92,1143.1699999999983,0.225
AZ,Arson,2012,166,1085.8899999999976,0.2
AZ,Arson,2013,112,1155.9199999999967,0.2
AZ,Arson,2014,145,9115.370000000024,0.2
AZ,Arson,2015,105,463.85000000000093,0.2
AZ,Campfire,1992,298,1634.8000000000013,0.1
AZ,Campfire,1993,517,3142.999999999986,0.1
AZ,Campfire,1994,417,3595.4499999999916,0.1
AZ,Campfire,1995,463,2296.099999999985,0.1
AZ,Campfire,1996,316,59899.54999999983,0.1
AZ,Campfire,1997,309,234.699999999999,0.1
AZ,Campfire,1998,305,341.19999999999993,0.1
AZ,Campfire,1999,359,2763.5499999999884,0.1
AZ,Campfire,2000,248,10430.000000000018,0.1
AZ,Campfire,2001,366,1598.249999999989,0.1
AZ,Campfire,2002,227,46484.84999999995,0.1
AZ,Campfire,2003,201,16674.84999999997,0.1
AZ,Campfire,2004,188,21534.90999999988,0.1
AZ,Campfire,2005,243,92693.0800000001,0.1
AZ,Campfire,2006,166,7223.379999999998,0.1
AZ,Campfire,2007,182,7063.630000000015,0.1
AZ,Campfire,2008,215,18461.59999999989,0.1
AZ,Campfire,2009,263,20562.539999999815,0.1
AZ,Campfire,2010,183,19129.969999999892,0.1
AZ,Campfire,2011,136,538397.7699999979,0.1
AZ,Campfire,2012,135,24952.159999999934,0.1
AZ,Campfire,2013,142,12310.050000000025,0.1
AZ,Campfire,2014,123,799.6400000000011,0.1
AZ,Campfire,2015,88,143.39999999999995,0.1
AZ,Children,1992,88,1116.6,0.45
AZ,Children,1993,216,1646.3000000000006,1.0
AZ,Children,1994,154,534.8500000000001,0.5
AZ,Children,1995,207,4417.450000000002,0.5
AZ,Children,1996,147,568.4500000000015,0.2
AZ,Children,1997,135,73.7,0.2
AZ,Children,1998,297,442.30000000000047,0.5
AZ,Children,1999,130,523.6500000000008,0.3
AZ,Children,2000,106,97.6999999999998,0.2
AZ,Children,2001,92,85.00000000000003,0.3
AZ,Children,2002,95,111.14999999999993,0.3
AZ,Children,2003,68,87.10000000000001,0.1
AZ,Children,2004,122,146.59999999999997,0.2
AZ,Children,2005,179,858.0500000000004,0.3
AZ,Children,2006,88,1761.9499999999975,0.3
AZ,Children,2007,53,571.7000000000002,0.2
AZ,Children,2008,109,117.94999999999993,0.3
AZ,Children,2009,101,844.7100000000002,0.3
AZ,Children,2010,46,55.180000000000014,0.2
AZ,Children,2011,33,67.7,0.2
AZ,Children,2012,35,58.45,0.1
AZ,Children,2013,19,1216.4199999999998,0.5
AZ,Children,2014,12,30.060000000000006,0.88
AZ,Children,2015,19,6.199999999999999,0.1
AZ,Debris Burning,1992,291,1269.900000000001,0.5
AZ,Debris Burning,1993,868,13576.650000000043,1.0
AZ,Debris Burning,1994,289,4322.950000000004,0.5
AZ,Debris Burning,1995,365,5111.979999999999,0.7
AZ,Debris Burning,1996,262,1456.3499999999995,0.5
AZ,Debris Burning,1997,133,1320.000000000001,0.2
AZ,Debris Burning,1998,179,837.4000000000017,0.2
AZ,Debris Burning,1999,178,1458.9500000000005,0.2
AZ,Debris Burning,2000,192,1261.9999999999986,0.25
AZ,Debris Burning,2001,164,937.8100000000002,0.2
AZ,Debris Burning,2002,200,697.7500000000001,0.2
AZ,Debris Burning,2003,136,2158.6499999999996,0.1
AZ,Debris Burning,2004,108,6893.949999999999,0.15000000000000002
AZ,Debris Burning,2005,191,2123.1599999999953,0.3
AZ,Debris Burning,2006,129,914.9000000000005,0.25
AZ,Debris Burning,2007,87,5210.4600000000055,0.3
AZ,Debris Burning,2008,85,825.7100000000002,0.3
AZ,Debris Burning,2009,95,753.8400000000007,0.2
AZ,Debris Burning,2010,169,384.6500000000012,0.2
AZ,Debris Burning,2011,106,1416.530000000001,0.5
AZ,Debris Burning,2012,94,1657.56,0.2
AZ,Debris Burning,2013,40,216.43999999999997,0.25
AZ,Debris Burning,2014,67,290.31,0.2
AZ,Debris Burning,2015,30,145.5999999999999,0.2
AZ,Equipment Use,1992,112,3761.969999999999,0.3
AZ,Equipment Use,1993,152,10718.16,0.5
AZ,Equipment Use,1994,170,3930.049999999998,0.5
AZ,Equipment Use,1995,166,2385.299999999997,0.5
AZ,Equipment Use,1996,129,646.8000000000005,0.25
AZ,Equipment Use,1997,55,786.6000000000008,0.1
AZ,Equipment Use,1998,52,190.09999999999988,0.1
AZ,Equipment Use,1999,94,138.6999999999998,0.2
AZ,Equipment Use,2000,115,189.79999999999978,0.25
AZ,Equipment Use,2001,129,1124.3299999999986,0.25
AZ,Equipment Use,2002,136,11982.130000000003,0.275
AZ,Equipment Use,2003,99,1000.2000000000012,0.25
AZ,Equipment Use,2004,110,211.42999999999978,0.2
AZ,Equipment Use,2005,96,34229.79999999998,0.5
AZ,Equipment Use,2006,89,2705.4499999999966,0.1
AZ,Equipment Use,2007,89,1111.65,0.2
AZ,Equipment Use,2008,122,4499.750000000006,0.3
AZ,Equipment Use,2009,120,5484.110000000018,0.15000000000000002
AZ,Equipment Use,2010,84,1140.3499999999997,0.25
AZ,Equipment Use,2011,66,7022.88000000001,0.3
AZ,Equipment Use,2012,82,18730.97999999999,0.275
AZ,Equipment Use,2013,53,54.350000000000044,0.2
AZ,Equipment Use,2014,86,584.3300000000005,0.1
AZ,Equipment Use,2015,67,381.7000000000007,0.1
AZ,Fireworks,1992,9,1436.8999999999999,1.0
AZ,Fireworks,1993,17,60.300000000000004,1.0
AZ,Fireworks,1994,20,15.299999999999997,0.3
AZ,Fireworks,1995,10,56.400000000000006,0.5
AZ,Fireworks,1996,2,1.6,0.8
AZ,Fireworks,1997,13,16.3,0.2
AZ,Fireworks,1998,29,38.60000000000002,0.2
AZ,Fireworks,1999,13,8.8,0.4
AZ,Fireworks,2000,8,1.2000000000000002,0.1
AZ,Fireworks,2001,16,18.3,0.5
AZ,Fireworks,2002,5,2.5,0.2
AZ,Fireworks,2003,11,2.7,0.2
AZ,Fireworks,2004,2,0.4,0.2
AZ,Fireworks,2005,20,65.10000000000002,0.25
AZ,Fireworks,2006,12,4.1,0.1
AZ,Fireworks,2007,10,4.8999999999999995,0.2
AZ,Fireworks,2008,4,1.9000000000000001,0.4
AZ,Fireworks,2009,6,412.7000000000001,0.1
AZ,Fireworks,2010,6,0.9999999999999999,0.15000000000000002
AZ,Fireworks,2011,8,2.7,0.2
AZ,Fireworks,2012,10,15.4,0.3
AZ,Fireworks,2013,2,1.0,0.5
AZ,Fireworks,2014,4,0.6499999999999999,0.15000000000000002
AZ,Fireworks,2015,3,26.9,1.6
AZ,Lightning,1992,1185,8091.099999999967,0.1
AZ,Lightning,1993,1025,86522.35000000003,0.1
AZ,Lightning,1994,2051,176481.4000000043,0.1
AZ,Lightning,1995,1426,169882.64999999997,0.1
AZ,Lightning,1996,1995,98443.81000000337,0.1
AZ,Lightning,1997,1186,7864.900000000012,0.1
AZ,Lightning,1998,836,12829.700000000012,0.1
AZ,Lightning,1999,1073,53389.25,0.1
AZ,Lightning,2000,2348,44098.29999999902,0.1
AZ,Lightning,2001,1446,27255.10000000003,0.1
AZ,Lightning,2002,1212,33823.49999999963,0.1
AZ,Lightning,2003,1678,90142.37999999992,0.1
AZ,Lightning,2004,1526,184891.62000000506,0.1
AZ,Lightning,2005,1190,666335.3699999979,0.1
AZ,Lightning,2006,1824,146851.41000000373,0.1
AZ,Lightning,2007,1145,91726.43000000044,0.1
AZ,Lightning,2008,695,73206.55000000006,0.1
AZ,Lightning,2009,928,139233.6800000007,0.2
AZ,Lightning,2010,583,51693.979999999705,0.1
AZ,Lightning,2011,831,106507.04000000026,0.1
AZ,Lightning,2012,756,121997.21000000049,0.1
AZ,Lightning,2013,692,57037.21000000005,0.1
AZ,Lightning,2014,530,160407.0200000001,0.1
AZ,Lightning,2015,615,146072.5900000004,0.1
AZ,Miscellaneous,1992,1014,21858.03000000002,0.5
AZ,Miscellaneous,1993,839,41279.339999999975,1.0
AZ,Miscellaneous,1994,700,15206.440000000017,1.0
AZ,Miscellaneous,1995,928,46655.64999999979,1.0
AZ,Miscellaneous,1996,398,18957.30499999996,0.25
AZ,Miscellaneous,1997,174,1598.500000000001,0.1
AZ,Miscellaneous,1998,445,6985.899999999985,0.3
AZ,Miscellaneous,1999,588,7410.150000000025,0.25
AZ,Miscellaneous,2000,535,21584.79999999974,0.25
AZ,Miscellaneous,2001,598,3080.8499999999926,0.3
AZ,Miscellaneous,2002,604,42080.4099999997,0.25
AZ,Miscellaneous,2003,520,88224.06000000068,0.25
AZ,Miscellaneous,2004,385,6325.800000000022,0.3
AZ,Miscellaneous,2005,634,65352.610000000015,0.5
AZ,Miscellaneous,2006,561,8135.140000000065,0.2
AZ,Miscellaneous,2007,580,5000.600000000014,0.2
AZ,Miscellaneous,2008,355,14911.020000000037,0.25
AZ,Miscellaneous,2009,564,19963.069999999818,0.3
AZ,Miscellaneous,2010,410,14659.360000000039,0.25
AZ,Miscellaneous,2011,267,372986.3999999983,0.5
AZ,Miscellaneous,2012,411,56393.649999999776,0.25
AZ,Miscellaneous,2013,536,28934.21999999987,0.2
AZ,Miscellaneous,2014,573,28817.843999999495,0.1
AZ,Miscellaneous,2015,300,5490.269999999992,0.1
AZ,Missing/Undefined,1992,4,10.7,0.3
AZ,Missing/Undefined,1993,157,15523.650000000001,3.0
AZ,Missing/Undefined,1994,161,8604.524999999998,2.0
AZ,Missing/Undefined,1995,199,12030.050000000007,2.0
AZ,Missing/Undefined,1996,104,754.8000000000004,0.5
AZ,Missing/Undefined,1998,1,2532.0,2532.0
AZ,Missing/Undefined,1999,3,1101.1,1.0
AZ,Missing/Undefined,2000,8,6.8,0.5
AZ,Missing/Undefined,2001,3,20.2,0.1
AZ,Missing/Undefined,2002,7,16369.8,0.1
AZ,Missing/Undefined,2003,3,2.1,1.0
AZ,Missing/Undefined,2004,182,1199.9000000000008,0.25
AZ,Missing/Undefined,2005,505,32030.549989999898,1.0
AZ,Missing/Undefined,2006,206,2845.449999999998,0.5
AZ,Missing/Undefined,2007,67,443.85000000000065,0.3
AZ,Missing/Undefined,2008,148,1572.1999999999962,0.3
AZ,Missing/Undefined,2009,31,31396.599999999995,0.2
AZ,Missing/Undefined,2010,39,54.59999999999999,0.3
AZ,Missing/Undefined,2011,357,9878.120000000024,0.25
AZ,Missing/Undefined,2012,42,3881.2999999999997,0.7
AZ,Missing/Undefined,2013,48,2237.5,0.1
AZ,Missing/Undefined,2014,1269,3120.1999999998966,0.1
AZ,Missing/Undefined,2015,2581,3058.659999999914,0.1
AZ,Powerline,1992,1,0.1,0.1
AZ,Powerline,1993,3,40.2,0.1
AZ,Powerline,1995,6,488.1,3.5
AZ,Powerline,1996,2,301.0,150.5
AZ,Powerline,1997,2,0.4,0.2
AZ,Powerline,1998,2,1.1,0.55
AZ,Powerline,1999,2,0.2,0.1
AZ,Powerline,2000,8,9.5,0.35
AZ,Powerline,2001,2,0.6000000000000001,0.30000000000000004
AZ,Powerline,2002,6,12.399999999999999,0.15000000000000002
AZ,Powerline,2004,1,0.1,0.1
AZ,Powerline,2005,2,0.2,0.1
AZ,Powerline,2006,1,2.0,2.0
AZ,Powerline,2007,3,0.30000000000000004,0.1
AZ,Powerline,2008,1,0.1,0.1
AZ,Powerline,2009,4,486.8,8.35
AZ,Powerline,2010,3,1.2,0.1
AZ,Powerline,2012,4,4.4,0.15000000000000002
AZ,Powerline,2013,3,0.8,0.2
AZ,Powerline,2014,3,6.75,0.5
AZ,Powerline,2015,2,21.200000000000003,10.600000000000001
AZ,Railroad,1992,17,338.65,5.0
AZ,Railroad,1993,95,7644.259999999999,4.0
AZ,Railroad,1994,57,779.6600000000001,0.5
AZ,Railroad,1995,40,1858.1999999999998,2.5
AZ,Railroad,1996,27,69.0,0.5
AZ,Railroad,1997,5,18.0,1.5
AZ,Railroad,1998,12,465.20000000000005,0.5
AZ,Railroad,1999,17,33.9,0.5
AZ,Railroad,2000,7,2.1,0.1
AZ,Railroad,2001,5,5.1,1.0
AZ,Railroad,2002,18,11.499999999999998,0.45
AZ,Railroad,2003,9,18.25,0.25
AZ,Railroad,2004,6,5.5,0.25
AZ,Railroad,2005,14,5192.650000000001,0.7
AZ,Railroad,2006,12,45.300000000000004,0.1
AZ,Railroad,2007,4,5.85,1.125
AZ,Railroad,2008,12,5.57,0.25
AZ,Railroad,2009,1,0.1,0.1
AZ,Railroad,2010,12,6.78,0.1
AZ,Railroad,2011,3,109.0,2.0
AZ,Railroad,2012,2,29.0,14.5
AZ,Railroad,2013,1,0.1,0.1
AZ,Railroad,2014,4,0.6,0.1
AZ,Railroad,2015,1,1.4,1.4
AZ,Smoking,1992,136,539.3000000000003,0.3
AZ,Smoking,1993,290,5492.110000000008,0.4
AZ,Smoking,1994,191,466.16000000000037,0.3
AZ,Smoking,1995,272,4376.7499999999945,0.5
AZ,Smoking,1996,225,422.9000000000011,0.25
AZ,Smoking,1997,65,51.200000000000024,0.2
AZ,Smoking,1998,79,671.9000000000005,0.4
AZ,Smoking,1999,115,393.65000000000055,0.2
AZ,Smoking,2000,98,14318.550000000003,0.25
AZ,Smoking,2001,109,123.54999999999987,0.2
AZ,Smoking,2002,159,1913.2499999999986,0.2
AZ,Smoking,2003,74,67.93,0.15000000000000002
AZ,Smoking,2004,57,8007.220000000008,0.1
AZ,Smoking,2005,53,586.3700000000002,0.3
AZ,Smoking,2006,38,6262.0000000000055,0.1
AZ,Smoking,2007,28,192.05999999999995,0.35
AZ,Smoking,2008,19,143.75,0.3
AZ,Smoking,2009,34,56.76000000000002,0.28
AZ,Smoking,2010,21,6.899999999999997,0.1
AZ,Smoking,2011,9,237.2,1.5
AZ,Smoking,2012,19,11.799999999999999,0.2
AZ,Smoking,2013,16,88.57,0.35
AZ,Smoking,2014,9,2.1900000000000004,0.1
AZ,Smoking,2015,6,2.2,0.1
AZ,Structure,1992,1,0.1,0.1
AZ,Structure,1993,1,0.2,0.2
AZ,Structure,1994,3,3.2,0.1
AZ,Structure,1997,2,0.7999999999999999,0.39999999999999997
AZ,Structure,1999,2,2.5,1.25
AZ,Structure,2000,1,0.1,0.1
AZ,Structure,2001,2,0.2,0.1
AZ,Structure,2002,7,12.5,0.5
AZ,Structure,2004,2,0.4,0.2
AZ,Structure,2005,7,3.7,0.3
AZ,Structure,2006,2,0.5,0.25
AZ,Structure,2007,1,0.5,0.5
AZ,Structure,2009,3,0.4,0.1
AZ,Structure,2010,1,0.2,0.2
AZ,Structure,2011,4,0.6,0.15000000000000002
AZ,Structure,2012,4,0.7999999999999999,0.2
AZ,Structure,2013,1,0.3,0.3
AZ,Structure,2014,3,1.2,0.1
AZ,Structure,2015,2,0.30000000000000004,0.15000000000000002
CA,Arson,1992,1155,91020.10000000188,0.4
CA,Arson,1993,1077,62182.99999999971,0.5
CA,Arson,1994,768,116851.5000000009,0.5
CA,Arson,1995,997,42011.29999999966,0.3
CA,Arson,1996,948,197341.70000000144,0.5
CA,Arson,1997,763,61385.79999999979,0.4
CA,Arson,1998,837,23072.39999999989,0.3
CA,Arson,1999,1068,64356.19999999958,0.3
CA,Arson,2000,828,18954.999999999894,0.3
CA,Arson,2001,952,19088.299999999886,0.3
CA,Arson,2002,936,57806.39999999947,0.3
CA,Arson,2003,865,228613.70000000196,0.3
CA,Arson,2004,809,50500.81999999974,0.3
CA,Arson,2005,787,15200.210000000021,0.4
CA,Arson,2006,928,48087.7099999996,0.3
CA,Arson,2007,1169,7851.640000000034,0.3
CA,Arson,2008,680,30158.03000000003,0.5
CA,Arson,2009,518,172462.44000000088,0.5
CA,Arson,2010,390,3856.6699999999933,0.3
CA,Arson,2011,696,18281.03999999982,0.25
CA,Arson,2012,587,32655.989999999747,0.25
CA,Arson,2013,689,25318.00999999964,0.25
CA,Arson,2014,535,1118.2500000000016,0.1
CA,Arson,2015,653,7895.600000000007,0.1
CA,Campfire,1992,433,14514.400000000016,0.1
CA,Campfire,1993,447,15544.500000000104,0.1
CA,Campfire,1994,452,5522.200000000056,0.1
CA,Campfire,1995,412,20091.099999999908,0.1
CA,Campfire,1996,781,27043.499999999935,0.1
CA,Campfire,1997,590,9021.700000000072,0.1
CA,Campfire,1998,391,1790.6999999999887,0.1
CA,Campfire,1999,544,3178.1999999999944,0.1
CA,Campfire,2000,487,6404.300000000024,0.1
CA,Campfire,2001,518,19834.399999999918,0.1
CA,Campfire,2002,405,178453.00000000093,0.1
CA,Campfire,2003,320,288008.089999998,0.1
CA,Campfire,2004,382,2657.7399999999916,0.1
CA,Campfire,2005,318,6892.000000000001,0.1
CA,Campfire,2006,324,19252.339999999793,0.1
CA,Campfire,2007,347,155821.16000000003,0.1
CA,Campfire,2008,353,84117.29000000117,0.1
CA,Campfire,2009,300,2443.909999999996,0.1
CA,Campfire,2010,245,459.4700000000027,0.1
CA,Campfire,2011,253,3861.639999999993,0.1
CA,Campfire,2012,337,81259.42000000073,0.1
CA,Campfire,2013,300,9007.820000000034,0.1
CA,Campfire,2014,351,16800.03999999987,0.1
CA,Campfire,2015,226,131.1099999999992,0.1
CA,Children,1992,549,5270.3000000000275,0.1
CA,Children,1993,437,1165.499999999997,0.2
CA,Children,1994,412,4918.700000000059,0.1
CA,Children,1995,413,5796.800000000056,0.2
CA,Children,1996,419,2880.199999999987,0.3
CA,Children,1997,349,828.2000000000031,0.2
CA,Children,1998,279,733.0000000000028,0.1
CA,Children,1999,311,589.1000000000016,0.1
CA,Children,2000,272,647.6000000000015,0.1
CA,Children,2001,270,1012.2000000000023,0.1
CA,Children,2002,212,2855.1999999999916,0.1
CA,Children,2003,157,924.1500000000017,0.2
CA,Children,2004,160,205.99999999999991,0.2
CA,Children,2005,118,156.75999999999968,0.2
CA,Children,2006,196,30499.79,0.2
CA,Children,2007,595,39377.779999999526,0.1
CA,Children,2008,271,398.7200000000008,1.0
CA,Children,2009,215,18336.079999999904,0.4
CA,Children,2010,180,2242.2799999999993,0.3
CA,Children,2011,427,852.5400000000005,0.25
CA,Children,2012,221,293.9099999999999,0.25
CA,Children,2013,219,510.8900000000008,0.1
CA,Children,2014,133,629.7000000000003,0.1
CA,Children,2015,115,78.83000000000007,0.1
CA,Debris Burning,1992,688,7531.700000000048,0.5
CA,Debris Burning,1993,665,8656.400000000038,0.5
CA,Debris Burning,1994,705,15338.200000000053,0.5
CA,Debris Burning,1995,561,11663.500000000035,0.5
CA,Debris Burning,1996,632,21546.499999999818,0.5
CA,Debris Burning,1997,733,28240.599999999722,0.5
